Source,Target,Weight,Type
user_167440,user_63351,1,Undirected
user_96478,user_18724,1,Undirected
user_289154,user_284858,1,Undirected
user_289154,user_65551,1,Undirected
user_289154,user_461980,1,Undirected
user_381887,user_11428,1,Undirected
user_381887,user_128910,1,Undirected
user_11428,user_128910,1,Undirected
user_363706,user_409611,1,Undirected
user_280707,user_347205,1,Undirected
user_280707,user_34707,1,Undirected
user_199593,user_447490,1,Undirected
user_329571,user_446052,1,Undirected
user_250180,user_459581,1,Undirected
user_347205,user_34707,1,Undirected
user_284858,user_65551,1,Undirected
user_284858,user_461980,1,Undirected
user_65551,user_461980,1,Undirected
user_479942,user_63351,1,Undirected
user_60309,user_249640,1,Undirected
user_60309,user_87912,1,Undirected
user_114055,user_474844,1,Undirected
user_114055,user_206705,1,Undirected
user_474844,user_206705,1,Undirected
user_89260,user_145370,1,Undirected
user_89260,user_261504,1,Undirected
user_89260,user_435769,1,Undirected
user_89260,user_479549,1,Undirected
user_413622,user_280060,1,Undirected
user_182203,user_109584,1,Undirected
user_39315,user_111962,1,Undirected
user_39315,user_267528,1,Undirected
user_383760,user_401298,1,Undirected
user_383760,user_468387,1,Undirected
user_383760,user_150807,1,Undirected
user_383760,user_40935,1,Undirected
user_353411,user_325122,1,Undirected
user_199395,user_52603,1,Undirected
user_472247,user_446135,1,Undirected
user_472247,user_272115,1,Undirected
user_494728,user_36250,1,Undirected
user_494728,user_192274,1,Undirected
user_494728,user_245214,1,Undirected
user_408641,user_332053,1,Undirected
user_408641,user_298388,1,Undirected
user_408641,user_486256,1,Undirected
user_408641,user_52812,1,Undirected
user_408641,user_183661,1,Undirected
user_332053,user_298388,1,Undirected
user_332053,user_486256,1,Undirected
user_332053,user_52812,1,Undirected
user_332053,user_183661,1,Undirected
user_298388,user_486256,1,Undirected
user_298388,user_52812,1,Undirected
user_298388,user_183661,1,Undirected
user_487440,user_51593,1,Undirected
user_487440,user_106928,1,Undirected
user_398208,user_236856,1,Undirected
user_496364,user_416698,1,Undirected
user_66925,user_154999,1,Undirected
user_66925,user_143123,1,Undirected
user_36250,user_192274,1,Undirected
user_36250,user_245214,1,Undirected
user_111962,user_267528,1,Undirected
user_401298,user_297693,1,Undirected
user_401298,user_468387,1,Undirected
user_401298,user_150807,1,Undirected
user_401298,user_40935,1,Undirected
user_154999,user_143123,1,Undirected
user_468387,user_150807,1,Undirected
user_468387,user_40935,1,Undirected
user_419192,user_50561,1,Undirected
user_141044,user_154396,1,Undirected
user_141044,user_267632,1,Undirected
user_446135,user_272115,1,Undirected
user_446135,user_229353,1,Undirected
user_446135,user_383844,1,Undirected
user_446135,user_114488,1,Undirected
user_446135,user_294323,1,Undirected
user_446135,user_220778,1,Undirected
user_446135,user_483514,1,Undirected
user_486256,user_52812,1,Undirected
user_486256,user_183661,1,Undirected
user_150807,user_40935,1,Undirected
user_413710,user_86388,1,Undirected
user_413710,user_233323,1,Undirected
user_413710,user_277634,1,Undirected
user_262527,user_147023,1,Undirected
user_262527,user_293635,1,Undirected
user_262527,user_268420,1,Undirected
user_205622,user_392741,1,Undirected
user_147023,user_293635,1,Undirected
user_147023,user_268420,1,Undirected
user_37568,user_388700,1,Undirected
user_37568,user_401124,1,Undirected
user_37568,user_388420,1,Undirected
user_88253,user_286237,1,Undirected
user_37240,user_327961,1,Undirected
user_37240,user_367758,1,Undirected
user_301288,user_367994,1,Undirected
user_301288,user_316887,1,Undirected
user_367994,user_316887,1,Undirected
user_166802,user_24882,1,Undirected
user_105490,user_48308,1,Undirected
user_105490,user_335052,1,Undirected
user_327961,user_367758,1,Undirected
user_474893,user_91422,1,Undirected
user_48308,user_335052,1,Undirected
user_293635,user_268420,1,Undirected
user_86388,user_233323,1,Undirected
user_86388,user_277634,1,Undirected
user_391957,user_332533,1,Undirected
user_391957,user_393882,1,Undirected
user_391957,user_97886,1,Undirected
user_391957,user_22850,1,Undirected
user_391957,user_384278,1,Undirected
user_391957,user_388991,1,Undirected
user_388700,user_401124,1,Undirected
user_388700,user_388420,1,Undirected
user_143539,user_499037,1,Undirected
user_232920,user_497700,1,Undirected
user_418528,user_49202,1,Undirected
user_402724,user_226289,1,Undirected
user_402724,user_145146,1,Undirected
user_402724,user_466194,1,Undirected
user_402724,user_403949,1,Undirected
user_21890,user_21056,1,Undirected
user_402954,user_274662,1,Undirected
user_45316,user_458929,1,Undirected
user_45316,user_434472,1,Undirected
user_458929,user_434472,1,Undirected
user_152877,user_478134,1,Undirected
user_152877,user_2844,1,Undirected
user_226289,user_145146,1,Undirected
user_226289,user_466194,1,Undirected
user_226289,user_403949,1,Undirected
user_489889,user_425694,1,Undirected
user_435263,user_226350,1,Undirected
user_145146,user_466194,1,Undirected
user_145146,user_403949,1,Undirected
user_83471,user_498099,1,Undirected
user_83471,user_105270,1,Undirected
user_51472,user_32201,1,Undirected
user_51472,user_270379,1,Undirected
user_51472,user_197937,1,Undirected
user_465280,user_460376,1,Undirected
user_73715,user_455139,1,Undirected
user_197308,user_43741,1,Undirected
user_32201,user_270379,1,Undirected
user_32201,user_197937,1,Undirected
user_498099,user_105270,1,Undirected
user_296412,user_113387,1,Undirected
user_140424,user_276490,1,Undirected
user_188392,user_413369,1,Undirected
user_202217,user_413104,1,Undirected
user_333232,user_382660,1,Undirected
user_479483,user_68183,1,Undirected
user_299753,user_454897,1,Undirected
user_299753,user_217863,1,Undirected
user_142952,user_481229,1,Undirected
user_210384,user_372233,1,Undirected
user_217680,user_249385,1,Undirected
user_276622,user_865,1,Undirected
user_368426,user_128914,1,Undirected
user_368426,user_228737,1,Undirected
user_329750,user_154966,1,Undirected
user_173203,user_87831,1,Undirected
user_173203,user_269078,1,Undirected
user_173203,user_364294,1,Undirected
user_173203,user_96089,1,Undirected
user_427101,user_405478,1,Undirected
user_427101,user_471970,1,Undirected
user_427101,user_43434,1,Undirected
user_416905,user_223499,1,Undirected
user_297946,user_107885,1,Undirected
user_184505,user_331728,1,Undirected
user_184505,user_318511,1,Undirected
user_184505,user_257604,1,Undirected
user_184505,user_13181,1,Undirected
user_184505,user_2412,1,Undirected
user_184505,user_95460,1,Undirected
user_184505,user_254433,1,Undirected
user_184505,user_344256,1,Undirected
user_184505,user_408185,1,Undirected
user_184505,user_339322,1,Undirected
user_35710,user_69196,1,Undirected
user_487082,user_66989,1,Undirected
user_487082,user_230339,1,Undirected
user_487082,user_288150,1,Undirected
user_66989,user_230339,1,Undirected
user_407619,user_339013,1,Undirected
user_115414,user_389650,1,Undirected
user_78652,user_101377,1,Undirected
user_45997,user_266473,1,Undirected
user_204265,user_17032,1,Undirected
user_393721,user_97437,1,Undirected
user_206864,user_86542,1,Undirected
user_206864,user_66891,1,Undirected
user_439473,user_318077,1,Undirected
user_86542,user_66891,1,Undirected
user_253640,user_37202,1,Undirected
user_253640,user_78981,1,Undirected
user_37202,user_78981,1,Undirected
user_328138,user_258992,1,Undirected
user_274457,user_455423,1,Undirected
user_145058,user_357609,1,Undirected
user_375607,user_378963,1,Undirected
user_354541,user_27106,1,Undirected
user_466558,user_294721,1,Undirected
user_466558,user_101799,1,Undirected
user_294721,user_101799,1,Undirected
user_209013,user_232907,1,Undirected
user_496920,user_451195,1,Undirected
user_100274,user_194596,1,Undirected
user_130676,user_46339,1,Undirected
user_495720,user_284430,1,Undirected
user_449625,user_41923,1,Undirected
user_449625,user_46034,1,Undirected
user_208514,user_87417,1,Undirected
user_208514,user_473269,1,Undirected
user_208514,user_359955,1,Undirected
user_208514,user_205838,1,Undirected
user_208514,user_81122,1,Undirected
user_208514,user_259081,1,Undirected
user_14219,user_6088,1,Undirected
user_231114,user_252199,1,Undirected
user_231114,user_459650,1,Undirected
user_47369,user_451956,1,Undirected
user_41935,user_471450,1,Undirected
user_41935,user_213283,1,Undirected
user_471450,user_213283,1,Undirected
user_422353,user_106650,1,Undirected
user_80811,user_360925,1,Undirected
user_80811,user_475442,1,Undirected
user_80811,user_343931,1,Undirected
user_274061,user_14805,1,Undirected
user_212205,user_424348,1,Undirected
user_115452,user_351564,1,Undirected
user_12276,user_401175,1,Undirected
user_134745,user_463683,1,Undirected
user_134745,user_437092,1,Undirected
user_134745,user_21079,1,Undirected
user_134745,user_479385,1,Undirected
user_394182,user_10449,1,Undirected
user_463683,user_437092,1,Undirected
user_463683,user_21079,1,Undirected
user_463683,user_479385,1,Undirected
user_45978,user_366565,1,Undirected
user_246929,user_38538,1,Undirected
user_152586,user_499791,1,Undirected
user_152586,user_347870,1,Undirected
user_152586,user_259787,1,Undirected
user_228820,user_196640,1,Undirected
user_228820,user_123173,1,Undirected
user_238485,user_146433,1,Undirected
user_238485,user_484624,1,Undirected
user_375397,user_131735,1,Undirected
user_155352,user_187887,1,Undirected
user_155352,user_419838,1,Undirected
user_250516,user_491455,1,Undirected
user_250516,user_373450,1,Undirected
user_90163,user_105653,1,Undirected
user_104428,user_408248,1,Undirected
user_104428,user_225631,1,Undirected
user_104428,user_226470,1,Undirected
user_104428,user_495295,1,Undirected
user_104428,user_437252,1,Undirected
user_104428,user_438843,1,Undirected
user_104428,user_15220,1,Undirected
user_104428,user_79284,1,Undirected
user_104428,user_77042,1,Undirected
user_104428,user_108378,1,Undirected
user_104428,user_381402,1,Undirected
user_104428,user_486249,1,Undirected
user_104428,user_132548,1,Undirected
user_104428,user_124960,1,Undirected
user_356188,user_125687,1,Undirected
user_356188,user_487896,1,Undirected
user_199547,user_352513,1,Undirected
user_199547,user_371318,1,Undirected
user_150785,user_56340,1,Undirected
user_150785,user_1037,1,Undirected
user_244534,user_194411,1,Undirected
user_262049,user_100758,1,Undirected
user_234657,user_451425,1,Undirected
user_234657,user_323711,1,Undirected
user_234657,user_217292,1,Undirected
user_134687,user_441202,1,Undirected
user_451425,user_323711,1,Undirected
user_451425,user_217292,1,Undirected
user_124883,user_273161,1,Undirected
user_124883,user_76668,1,Undirected
user_56340,user_1037,1,Undirected
user_211428,user_344634,1,Undirected
user_410124,user_323744,1,Undirected
user_410124,user_289223,1,Undirected
user_221902,user_265257,1,Undirected
user_265257,user_217085,1,Undirected
user_438645,user_413549,1,Undirected
user_240307,user_19766,1,Undirected
user_464338,user_159762,1,Undirected
user_293934,user_442540,1,Undirected
user_147723,user_94492,1,Undirected
user_60716,user_391462,1,Undirected
user_257918,user_192164,1,Undirected
user_257918,user_441205,1,Undirected
user_257918,user_7217,1,Undirected
user_320787,user_236949,1,Undirected
user_238673,user_296368,1,Undirected
user_99640,user_140016,1,Undirected
user_360917,user_357618,1,Undirected
user_360917,user_392302,1,Undirected
user_360917,user_268041,1,Undirected
user_122669,user_85007,1,Undirected
user_400208,user_308627,1,Undirected
user_400208,user_432005,1,Undirected
user_491959,user_143215,1,Undirected
user_357618,user_392302,1,Undirected
user_357618,user_268041,1,Undirected
user_134388,user_16305,1,Undirected
user_308627,user_432005,1,Undirected
user_447682,user_464478,1,Undirected
user_498968,user_155796,1,Undirected
user_257281,user_267855,1,Undirected
user_101994,user_295882,1,Undirected
user_453714,user_418657,1,Undirected
user_321872,user_429597,1,Undirected
user_321872,user_316525,1,Undirected
user_262598,user_309626,1,Undirected
user_4904,user_124498,1,Undirected
user_4904,user_204121,1,Undirected
user_4904,user_339507,1,Undirected
user_124498,user_204121,1,Undirected
user_124498,user_339507,1,Undirected
user_470114,user_290248,1,Undirected
user_470114,user_462025,1,Undirected
user_470114,user_188378,1,Undirected
user_429597,user_316525,1,Undirected
user_83754,user_121864,1,Undirected
user_83754,user_369527,1,Undirected
user_301530,user_239299,1,Undirected
user_301530,user_429130,1,Undirected
user_290248,user_462025,1,Undirected
user_290248,user_188378,1,Undirected
user_207580,user_59571,1,Undirected
user_462025,user_188378,1,Undirected
user_204121,user_339507,1,Undirected
user_407446,user_464713,1,Undirected
user_5866,user_216028,1,Undirected
user_5866,user_289558,1,Undirected
user_5866,user_47867,1,Undirected
user_5866,user_306297,1,Undirected
user_5866,user_427116,1,Undirected
user_5866,user_306528,1,Undirected
user_5866,user_385542,1,Undirected
user_5866,user_121809,1,Undirected
user_5866,user_237410,1,Undirected
user_5866,user_338065,1,Undirected
user_5866,user_382599,1,Undirected
user_5866,user_303348,1,Undirected
user_5866,user_431042,1,Undirected
user_187373,user_332559,1,Undirected
user_187373,user_292163,1,Undirected
user_187373,user_254197,1,Undirected
user_296514,user_143330,1,Undirected
user_273747,user_276087,1,Undirected
user_273747,user_269552,1,Undirected
user_273747,user_126113,1,Undirected
user_273747,user_271895,1,Undirected
user_104187,user_107790,1,Undirected
user_198706,user_273746,1,Undirected
user_379541,user_326188,1,Undirected
user_307955,user_273541,1,Undirected
user_307955,user_388007,1,Undirected
user_273541,user_388007,1,Undirected
user_39732,user_13983,1,Undirected
user_380228,user_243703,1,Undirected
user_309262,user_499852,1,Undirected
user_35552,user_344115,1,Undirected
user_35552,user_142379,1,Undirected
user_344115,user_142379,1,Undirected
user_76157,user_300488,1,Undirected
user_343244,user_239776,1,Undirected
user_343244,user_273495,1,Undirected
user_343244,user_178335,1,Undirected
user_22373,user_193601,1,Undirected
user_34195,user_170659,1,Undirected
user_34195,user_59909,1,Undirected
user_34195,user_201500,1,Undirected
user_34195,user_91787,1,Undirected
user_95439,user_120735,1,Undirected
user_390820,user_230832,1,Undirected
user_390820,user_472670,1,Undirected
user_390820,user_53592,1,Undirected
user_63508,user_25328,1,Undirected
user_226840,user_23250,1,Undirected
user_226840,user_376766,1,Undirected
user_239776,user_273495,1,Undirected
user_239776,user_178335,1,Undirected
user_131934,user_183051,1,Undirected
user_131934,user_224596,1,Undirected
user_131934,user_446115,1,Undirected
user_233762,user_258127,1,Undirected
user_233762,user_152625,1,Undirected
user_233762,user_286754,1,Undirected
user_233762,user_261792,1,Undirected
user_230832,user_472670,1,Undirected
user_230832,user_53592,1,Undirected
user_170659,user_59909,1,Undirected
user_170659,user_201500,1,Undirected
user_170659,user_91787,1,Undirected
